dataset,seed,family,model,status,error_message,n_samples,n_features,epoch,train_loss,train_metric,val_metric,grad_norm,grad_norm_max,train_val_gap,prediction_mean,prediction_std,has_gate,gate_mean,gate_median,gate_sparsity,best_epoch,best_val_metric,final_val_metric,final_vs_best,early_stopped,effective_training_status
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,24,0.08112868542472522,0.9673202614379085,0.9902912621359223,4.868802877824023,6.5184018506151595,-0.022971000698013833,0.4730857312679291,0.48639482259750366,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,25,0.07269355903069179,0.9869281045751634,1.0,7.715749622067674,12.978260489003919,-0.013071895424836555,0.4862130880355835,0.4876851737499237,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,26,0.028974147513508797,0.9738562091503268,0.9902912621359223,5.555351360490376,8.182704685015441,-0.016435052985595555,0.49720945954322815,0.481886088848114,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,27,0.05685612435142199,0.9901960784313726,1.0,10.941416610882897,15.71487631069807,-0.009803921568627416,0.4874558746814728,0.486600786447525,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,28,0.042133042588829994,0.9869281045751634,1.0,9.671551843804869,13.745973417115525,-0.013071895424836555,0.4856797754764557,0.48650431632995605,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,29,0.027311729888121288,0.9901960784313726,0.9805825242718447,3.859492503810403,5.2569789076644975,0.009613554159527915,0.4699409008026123,0.48018234968185425,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,30,0.043349665900071464,0.9967320261437909,1.0,9.789429957522998,12.942911117640152,-0.0032679738562091387,0.4815508723258972,0.4841741621494293,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,31,0.025444805311659973,0.9901960784313726,1.0,4.173953743207481,6.400395791936968,-0.009803921568627416,0.4835405945777893,0.4876631498336792,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,32,0.04883169320722421,0.9869281045751634,1.0,3.7768053381181903,5.051917803972742,-0.013071895424836555,0.4867400825023651,0.49012991786003113,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,33,0.028384200918177765,0.9934640522875817,1.0,3.961860595854809,6.482592672432345,-0.006535947712418277,0.48719120025634766,0.49066397547721863,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,34,0.022240752043823402,0.9934640522875817,1.0,3.2015777915161734,7.7027550363706245,-0.006535947712418277,0.4852163791656494,0.48966142535209656,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,35,0.020406165160238743,0.9967320261437909,1.0,4.253657899215423,8.133612870011753,-0.0032679738562091387,0.48205476999282837,0.488056480884552,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,36,0.014210824078569809,0.9771241830065359,0.9902912621359223,4.298954512783427,11.252271157796358,-0.013167079129386416,0.47685304284095764,0.4882354140281677,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,37,0.04629681694010893,0.9934640522875817,0.9902912621359223,10.060663959736319,16.24805711327206,0.003172790151659388,0.4911316931247711,0.4894466698169708,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,38,0.07374205362672608,0.9738562091503268,0.970873786407767,6.273985604416325,17.48917885929795,0.002982422742559776,0.4728699326515198,0.4847668707370758,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,39,0.08796140054861705,0.9901960784313726,1.0,16.913329099427035,27.1483187004246,-0.009803921568627416,0.47414952516555786,0.48457929491996765,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,40,0.05912351484100024,0.9869281045751634,1.0,9.237487615788762,15.283587207824006,-0.013071895424836555,0.48207738995552063,0.48885399103164673,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,41,0.04577126478155454,0.9836601307189542,0.9902912621359223,12.210938114337319,23.20477678477211,-0.006631131416968139,0.4884346127510071,0.4832833409309387,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,42,0.08060076087713242,0.9771241830065359,0.9902912621359223,13.826864690777759,27.043164168473492,-0.013167079129386416,0.49129894375801086,0.48229214549064636,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,43,0.03512118011713028,0.9901960784313726,0.9902912621359223,2.3329097283907148,4.206162467301771,-9.518370454975056e-05,0.48916780948638916,0.4834741950035095,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,44,0.0410206268231074,0.9869281045751634,1.0,4.012539191817839,7.36241543309674,-0.013071895424836555,0.482448011636734,0.4841877520084381,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,45,0.04368204313019911,1.0,1.0,6.551984831372889,12.879738891403553,0.0,0.47771134972572327,0.4836578667163849,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,46,0.029995134100317955,0.9869281045751634,0.9902912621359223,3.123485341115334,6.285851218317783,-0.0033631575607588893,0.47371968626976013,0.48257946968078613,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,47,0.03255333751440048,0.9934640522875817,1.0,3.5875529802757673,7.800446769664833,-0.006535947712418277,0.47928768396377563,0.4864022731781006,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,48,0.02323277418812116,0.9934640522875817,1.0,3.4125313540525206,6.928282599423902,-0.006535947712418277,0.48257920145988464,0.4901091754436493,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,49,0.016962711699306965,0.9901960784313726,1.0,3.004424865822086,4.5950141027011036,-0.009803921568627416,0.4840277433395386,0.49164655804634094,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,50,0.027223307949801285,1.0,1.0,4.485748251909022,7.235833020913382,0.0,0.48499545454978943,0.4919032156467438,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,51,0.011690383466581503,0.9967320261437909,0.9902912621359223,1.210403041394848,2.9779334917571902,0.006440764007868527,0.4771496057510376,0.4894833266735077,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,52,0.04322682196895281,0.9967320261437909,1.0,7.965073729015125,17.486759241998374,-0.0032679738562091387,0.4800322949886322,0.489536315202713,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,53,0.014709967964639267,0.9836601307189542,0.9902912621359223,4.115627892884599,7.165837957469376,-0.006631131416968139,0.4753827452659607,0.4927529990673065,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,54,0.0800588622999688,0.9836601307189542,0.9902912621359223,7.553080048368038,11.231309756438534,-0.006631131416968139,0.4763142466545105,0.4935446083545685,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,55,0.03472109014789263,0.9934640522875817,0.9902912621359223,5.2447368647441985,13.92641533260654,0.003172790151659388,0.4768051207065582,0.4926496148109436,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,56,0.0487075064641734,0.9934640522875817,0.9902912621359223,8.477116777454226,22.58602926272697,0.003172790151659388,0.47720685601234436,0.49205267429351807,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,57,0.02199696283787489,0.9934640522875817,1.0,2.3689136656375687,4.8511575606640305,-0.006535947712418277,0.48338502645492554,0.49144411087036133,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,58,0.03062729009737571,0.9869281045751634,0.9902912621359223,3.381771497510973,4.843077465593653,-0.0033631575607588893,0.4799177944660187,0.49002060294151306,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,59,0.029430005078514416,0.9967320261437909,1.0,7.508986228689104,12.0445757658781,-0.0032679738562091387,0.4868287444114685,0.491616427898407,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,60,0.015543664960811535,0.9869281045751634,0.9902912621359223,2.85103436782574,5.944873157960493,-0.0033631575607588893,0.4812838137149811,0.490362286567688,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,61,0.03728684720893701,0.9934640522875817,1.0,10.93290535043431,12.419005634495122,-0.006535947712418277,0.48333612084388733,0.49038124084472656,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,62,0.01678266531477372,0.9934640522875817,1.0,5.98109825844272,17.230240434005548,-0.006535947712418277,0.4855177700519562,0.4933571219444275,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,63,0.018320341284076374,0.9836601307189542,0.9805825242718447,8.615651556377067,22.820484798958407,0.0030776064471095266,0.4780040979385376,0.4871712625026703,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,64,0.03312038288762172,1.0,1.0,8.877451632608212,23.083742497478188,0.0,0.48621073365211487,0.49359336495399475,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,65,0.020603693866481382,0.9967320261437909,1.0,2.5406745081134834,5.959166226053688,-0.0032679738562091387,0.48489850759506226,0.4943723976612091,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,66,0.012793074361979961,0.9967320261437909,1.0,2.815377426724302,4.8142684237308435,-0.0032679738562091387,0.4853953719139099,0.4949897825717926,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,67,0.009968931165834269,1.0,1.0,1.0915038716464198,2.631682022994241,0.0,0.48575395345687866,0.49534934759140015,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,68,0.013390988732377688,0.9934640522875817,1.0,8.212368784950892,20.023151130321978,-0.006535947712418277,0.4859028458595276,0.4958767890930176,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,69,0.01405360922217369,0.9934640522875817,1.0,5.695113615059104,11.708985242824449,-0.006535947712418277,0.485687255859375,0.49627232551574707,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,70,0.02126447173456351,0.9967320261437909,1.0,6.748823032596261,9.770335212712999,-0.0032679738562091387,0.4857214093208313,0.49604612588882446,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,71,0.024826552718877792,0.9967320261437909,1.0,19.92875233126404,50.10647025423857,-0.0032679738562091387,0.4854672849178314,0.49638304114341736,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,72,0.05831846051538984,0.9901960784313726,1.0,11.918827684750918,24.74928276935086,-0.009803921568627416,0.4854946732521057,0.49675244092941284,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,73,0.037956601241603494,0.9803921568627451,0.9805825242718447,13.560362192723781,26.090929194248893,-0.00019036740909961214,0.48540613055229187,0.49612316489219666,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,74,0.07818026095628738,0.9901960784313726,0.9902912621359223,19.10799014300177,27.18806618163272,-9.518370454975056e-05,0.4929243326187134,0.49460190534591675,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,75,0.05403639826302727,0.9901960784313726,0.9902912621359223,4.058519939959095,8.504314571940762,-9.518370454975056e-05,0.49388056993484497,0.4951666295528412,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,76,0.017658404695490997,1.0,1.0,2.9176439988604517,4.372649815635191,0.0,0.48304036259651184,0.493358850479126,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,77,0.018663261085748672,0.9934640522875817,1.0,6.613181197827648,8.735649865103403,-0.006535947712418277,0.4794307053089142,0.4904247224330902,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,78,0.022648682507375877,0.9901960784313726,0.9902912621359223,5.729406696892013,9.474530824233685,-9.518370454975056e-05,0.4751644432544708,0.4896199703216553,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,79,0.02719455041612188,0.9967320261437909,1.0,6.379302249142792,10.562814126025767,-0.0032679738562091387,0.48058563470840454,0.49059221148490906,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,80,0.009469268998752037,0.9967320261437909,1.0,1.7276684980307164,2.6531459437175116,-0.0032679738562091387,0.487380713224411,0.49156323075294495,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,81,0.045594383496791124,0.9934640522875817,0.9902912621359223,4.497963653152003,11.489125419794654,0.003172790151659388,0.48797571659088135,0.49129578471183777,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,82,0.020193907742698986,0.9967320261437909,0.9902912621359223,3.2621447946152187,4.492475093365452,0.006440764007868527,0.489151269197464,0.49193379282951355,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,83,0.014386026499172052,1.0,1.0,2.253291854050641,3.2155699871938115,0.0,0.48515838384628296,0.4932875335216522,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,84,0.015596062565843264,1.0,1.0,5.0235686542095666,14.480231606207825,0.0,0.48491719365119934,0.4953896701335907,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,85,0.008514181089897951,0.9967320261437909,1.0,2.326727875229986,3.275492238832617,-0.0032679738562091387,0.4851185381412506,0.4960764944553375,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,86,0.01244920895745357,0.9967320261437909,1.0,5.23702506251449,5.516438072757205,-0.0032679738562091387,0.48501840233802795,0.4963066279888153,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,87,0.007562908266360561,0.9967320261437909,1.0,1.2641481507970538,3.292821645914061,-0.0032679738562091387,0.4849488437175751,0.49635401368141174,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,88,0.013843096947918335,1.0,1.0,7.700599279678734,19.680323840045748,0.0,0.48542287945747375,0.4967711567878723,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,89,0.007664982539912065,0.9967320261437909,1.0,2.707124667216627,5.209246821353092,-0.0032679738562091387,0.48548823595046997,0.4972080588340759,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,90,0.01725736524288853,0.9967320261437909,1.0,3.580205064359047,5.642759554224849,-0.0032679738562091387,0.4854995310306549,0.4973306357860565,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,91,0.011366710454846421,1.0,1.0,3.842884968351189,7.421233774363794,0.0,0.48647063970565796,0.4964754581451416,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,92,0.004217567931239803,0.9967320261437909,0.9902912621359223,1.3480711197181774,3.2445202510647744,0.006440764007868527,0.48970305919647217,0.4938984811306,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,93,0.011421701948468884,1.0,1.0,6.083360820041741,12.83806732054,0.0,0.48463505506515503,0.4969216287136078,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,94,0.004471896992375453,0.9967320261437909,1.0,2.021974231710653,5.690178939800668,-0.0032679738562091387,0.4853326082229614,0.49769362807273865,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,95,0.025017285874734323,0.9901960784313726,1.0,6.81905074583358,19.366398765453145,-0.009803921568627416,0.48539718985557556,0.4977799654006958,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,96,0.020887106113756698,0.9934640522875817,1.0,7.803718848280737,12.624519837603,-0.006535947712418277,0.48537686467170715,0.4977322220802307,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,97,0.017733561573550105,0.9967320261437909,0.9902912621359223,5.528092018279579,16.208743157175988,0.006440764007868527,0.4761464297771454,0.4951746463775635,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,98,0.028892073625077803,0.9934640522875817,0.9902912621359223,8.287362579844231,21.986332533915704,0.003172790151659388,0.47528553009033203,0.49542856216430664,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,99,0.017009786562994123,0.9934640522875817,0.9902912621359223,1.8164013148842841,4.142612215215098,0.003172790151659388,0.4719526469707489,0.4944356381893158,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,100,0.03176583279855549,0.9934640522875817,1.0,5.92006727447415,17.685207662269153,-0.006535947712418277,0.4837425649166107,0.4958054721355438,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,101,0.012127745663747191,0.9934640522875817,1.0,3.621946980050905,7.321910543496944,-0.006535947712418277,0.4844343662261963,0.49604859948158264,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,102,0.023056619179745514,0.9934640522875817,1.0,2.6289315346789732,3.710058051355688,-0.006535947712418277,0.4851601719856262,0.4962487518787384,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,103,0.019922672770917416,0.9967320261437909,1.0,1.6490735940394456,2.6802753554287024,-0.0032679738562091387,0.48562589287757874,0.49620312452316284,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,104,0.008641861379146576,0.9967320261437909,1.0,1.2978008019727596,1.886521433941365,-0.0032679738562091387,0.48547399044036865,0.49591225385665894,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,105,0.00892965355888009,1.0,1.0,1.5348547040142073,2.410924671094327,0.0,0.4851716160774231,0.4960903227329254,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,106,0.00814515786866347,0.9967320261437909,1.0,1.5278329297029039,1.9426526073115364,-0.0032679738562091387,0.4847114384174347,0.49616310000419617,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,107,0.007975626348828277,0.9967320261437909,1.0,1.5506922260297842,2.5972589839728304,-0.0032679738562091387,0.4843078851699829,0.496143102645874,False,,,,18,1.0,1.0,0.0,False,underfit
synthetic_xor_2f,42,ablation,TST-v0,ok,,512,2,108,0.008972107665613294,0.9967320261437909,1.0,1.3170133456552744,2.583454074867503,-0.0032679738562091387,0.4845055937767029,0.49656960368156433,False,,,,18,1.0,1.0,0.0,False,underfit
