dataset,seed,task,family,model,variant,n_samples,n_features,status,error_message,epoch,train_loss,train_metric,val_metric,grad_norm,grad_norm_max,train_val_gap,prediction_mean,prediction_std,has_gate,gate_mean,gate_median,gate_sparsity,best_epoch,best_val_metric,final_val_metric,final_vs_best,early_stopped,effective_training_status
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,5,0.6623937487602234,0.6270358306188925,0.624390243902439,0.35581708744915913,0.7881737754708434,0.0026455867164534297,0.3397067189216614,0.00048264377983286977,True,0.7311444282531738,0.731558620929718,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,6,0.6629597783088684,0.6270358306188925,0.624390243902439,0.3646120834098981,0.6665154416719461,0.0026455867164534297,0.3340259790420532,0.00048313630395568907,True,0.7311497330665588,0.7316197156906128,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,7,0.6629655241966248,0.6270358306188925,0.624390243902439,0.3117879532230831,0.41428065074523335,0.0026455867164534297,0.3565952479839325,0.0005303089856170118,True,0.7311488389968872,0.7316761016845703,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,8,0.6593905568122864,0.6270358306188925,0.624390243902439,0.17521129861322154,0.26132786852746726,0.0026455867164534297,0.3838684856891632,0.0005990068893879652,True,0.7311444282531738,0.7317330837249756,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,9,0.6620041370391846,0.6270358306188925,0.624390243902439,0.38913075766384014,0.9988081142876484,0.0026455867164534297,0.40224671363830566,0.0006731503526680171,True,0.7311388850212097,0.7317932844161987,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,10,0.6612227320671081,0.6270358306188925,0.624390243902439,0.2556970313774284,0.5992123643359328,0.0026455867164534297,0.38555216789245605,0.0007426739321090281,True,0.7311347723007202,0.7318596839904785,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,11,0.6593498229980469,0.6270358306188925,0.624390243902439,0.15211529852195751,0.36561604467550785,0.0026455867164534297,0.3760291635990143,0.0008303216891363263,True,0.73112952709198,0.7319342494010925,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,1,1.195611870288849,0.6270358306188925,0.624390243902439,8.251511639414051,13.376414368886735,0.0026455867164534297,0.33752885460853577,0.0001977320935111493,True,0.7308603525161743,0.7308554649353027,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,2,0.7161903262138367,0.6270358306188925,0.624390243902439,1.4194167448377928,2.1959825294117965,0.0026455867164534297,0.230638787150383,5.365747711039148e-05,True,0.73067706823349,0.7307683229446411,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,3,0.6967223763465882,0.6270358306188925,0.624390243902439,1.2167934363383324,2.414185095939094,0.0026455867164534297,0.4325089156627655,0.00013916660100221634,True,0.7305563688278198,0.7306652069091797,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,4,0.668735682964325,0.6270358306188925,0.624390243902439,0.5696307924478535,1.0987828387269762,0.0026455867164534297,0.41381728649139404,9.934645640896633e-05,True,0.7304614782333374,0.7305768728256226,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,5,0.6612432599067688,0.6270358306188925,0.624390243902439,0.25539762265237476,0.6182330392485575,0.0026455867164534297,0.3586720824241638,7.561518577858806e-05,True,0.7303928136825562,0.7305215001106262,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,6,0.6631066083908081,0.6270358306188925,0.624390243902439,0.38737208583164673,0.6214676504842708,0.0026455867164534297,0.34622928500175476,7.019790064077824e-05,True,0.7303452491760254,0.7305548191070557,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,7,0.6617945909500123,0.6270358306188925,0.624390243902439,0.22076437975293403,0.6996451722333535,0.0026455867164534297,0.37388625741004944,8.048908784985542e-05,True,0.7303120493888855,0.7305364608764648,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,8,0.6623843789100647,0.6270358306188925,0.624390243902439,0.32026699668724706,0.512650875928168,0.0026455867164534297,0.3788908123970032,8.781785436440259e-05,True,0.7302885055541992,0.730502724647522,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,9,0.6606539964675904,0.6270358306188925,0.624390243902439,0.21250729321035317,0.4382362546470994,0.0026455867164534297,0.38332974910736084,9.775889338925481e-05,True,0.7302722334861755,0.7304717898368835,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,10,0.6616711616516113,0.6270358306188925,0.624390243902439,0.34432605883891915,0.5612426981627355,0.0026455867164534297,0.37561899423599243,0.00010921638022409752,True,0.7302619814872742,0.7304437756538391,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,11,0.6599729299545288,0.6270358306188925,0.624390243902439,0.18511508920557285,0.3995692799757093,0.0026455867164534297,0.37698817253112793,0.00012773727939929813,True,0.7302574515342712,0.730415940284729,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,1,0.690607738494873,0.6270358306188925,0.624390243902439,1.0385739571631303,2.488340609514283,0.0026455867164534297,0.32492122054100037,0.0002721008495427668,True,0.7313086986541748,0.7312891483306885,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,2,0.6762577295303345,0.6270358306188925,0.624390243902439,0.6492686183606352,1.5109980680393351,0.0026455867164534297,0.4260611832141876,0.00022680585971102118,True,0.7313814163208008,0.7315331697463989,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,3,0.6649289846420288,0.6270358306188925,0.624390243902439,0.3683013220634091,0.8634305875984252,0.0026455867164534297,0.3747873306274414,0.00016287740436382592,True,0.7314153909683228,0.731545090675354,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,4,0.6608487963676453,0.6270358306188925,0.624390243902439,0.15444094700097205,0.28626134125697345,0.0026455867164534297,0.3295685648918152,0.0001391987898387015,True,0.7314344644546509,0.7314716577529907,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,5,0.6626113176345825,0.6270358306188925,0.624390243902439,0.3066625453051616,0.5885708474147078,0.0026455867164534297,0.36829859018325806,0.0001729294308461249,True,0.7314287424087524,0.7314320206642151,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,6,0.6617242574691773,0.6270358306188925,0.624390243902439,0.13638171401900703,0.2811330164412345,0.0026455867164534297,0.3885876536369324,0.00021190400002524257,True,0.7314280867576599,0.7314071655273438,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,7,0.6623151302337646,0.6270358306188925,0.624390243902439,0.4323893764468044,0.7369615421026305,0.0026455867164534297,0.37927892804145813,0.000250299897743389,True,0.7314371466636658,0.731327474117279,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,8,0.6602311134338379,0.6270358306188925,0.624390243902439,0.23732298663167092,0.43213917552382103,0.0026455867164534297,0.3380666673183441,0.0002747496182564646,True,0.7314590215682983,0.7312473654747009,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,9,0.6643414258956909,0.6270358306188925,0.624390243902439,0.3053179831786862,0.9040341237001388,0.0026455867164534297,0.3496299982070923,0.00037231764872558415,True,0.7314849495887756,0.7310999035835266,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,10,0.6627291440963745,0.6270358306188925,0.624390243902439,0.29695338404203075,0.5014098648423146,0.0026455867164534297,0.3977176547050476,0.0005591082735918462,True,0.7315272092819214,0.7309141159057617,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_rotated,42,classification,ablation,TST-v3-MoE,TST-v3-MoE,1024,20,ok,,11,0.6635533571243286,0.6270358306188925,0.624390243902439,0.23316413793343987,0.5566746084259537,0.0026455867164534297,0.3825666010379791,0.0007766131311655045,True,0.7316268682479858,0.7308052778244019,0.0,1,0.624390243902439,0.624390243902439,0.0,True,early_stopped_cleanly
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,1,2.2913347363471983,0.6967103815014599,0.6935804632452082,51.06372503639808,122.32560979016783,-0.0031299182562517514,0.3429122269153595,0.011068925261497498,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,2,0.4542076289653778,0.7522092308769209,0.747190976838782,3.52070591581597,6.2934885873400574,-0.005018254038138936,-0.4303353726863861,0.0035208624321967363,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,3,0.5403367280960083,0.692349044342219,0.6872886853145225,5.211179097828028,6.6393862608540735,-0.005060359027696526,-0.31611454486846924,0.0017145288875326514,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,4,0.4149362564086914,0.615436847612429,0.6106352612151574,2.6331293856542173,4.1844971103058946,-0.004801586397271573,-0.05591379106044769,0.0011572398943826556,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,5,0.3758133232593536,0.6224523356393633,0.618286458172576,0.6931377306082727,1.769245223825261,-0.0041658774667873155,0.12012474983930588,0.0010151584865525365,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,6,0.39437305331230166,0.6299547021339283,0.6259748247571799,1.7544365247694345,2.2805963464494217,-0.003979877376748431,0.15609920024871826,0.0009300229721702635,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,7,0.3912919402122498,0.617968391196512,0.6137316076782058,1.6373100815536161,2.328090897228441,-0.004236783518306253,0.09190963208675385,0.0008526692981831729,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,8,0.3787669062614441,0.6122433572379987,0.6076831071901431,0.6133351380138878,1.3888436470878551,-0.004560250047855652,-0.001075188280083239,0.0008088250760920346,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,9,0.37716096043586733,0.6151658277320705,0.6104699348104289,0.39609812300605246,0.8034116801494908,-0.004695892921641631,-0.052978627383708954,0.0007949601276777685,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,10,0.3737354189157486,0.6151538372307382,0.6104599269036997,0.7018157122312216,1.0425588024333967,-0.004693910327038586,-0.052978258579969406,0.0007933934684842825,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,11,0.37650175094604493,0.6127711805140472,0.6081639016892582,0.6997615298030317,1.0379956870968363,-0.004607278824789063,-0.02001909539103508,0.0007967096171341836,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,12,0.37225266098976134,0.6121819964906811,0.6076824451155081,0.21708525023113517,0.34216006042422686,-0.004499551375172994,0.01548809465020895,0.0008051425684243441,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,13,0.3754476964473724,0.6125070824505571,0.608053682228635,0.36121695254292774,0.9438829819006388,-0.004453400221922088,0.029532041400671005,0.0008177111158147454,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,14,0.37860938906669617,0.6121095775416464,0.607594431809997,0.7174596527410495,1.757217493130056,-0.004515145731649461,0.011228813789784908,0.0008362990920431912,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,15,0.373353385925293,0.6121098453249704,0.6075634070849664,0.2727854865359251,0.6505613932508182,-0.004546438240004003,0.0016394795384258032,0.0008583489106968045,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,16,0.3756731450557709,0.6121665640615489,0.6076024023333755,0.5452069859162186,0.802341097970826,-0.0045641617281734215,-0.0037404238246381283,0.0008829231956042349,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,17,0.3798138916492462,0.6122384164772829,0.6076590758709418,0.5539262615009231,1.0417942686050337,-0.004579340606341131,-0.007972098886966705,0.0009123145719058812,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,18,0.374332195520401,0.612045427888095,0.6074922036428131,0.2520856054977444,0.7221387954705839,-0.004553224245281928,0.0015814857324585319,0.000943942170124501,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,19,0.3777632534503937,0.6119966842633228,0.6074681893014511,0.43742870188283794,0.5567947558002438,-0.004528494961871687,0.010487045161426067,0.0009799590334296227,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v0,TST-v0,1024,20,ok,,20,0.3756794571876526,0.6119955885827885,0.6074748614098142,0.46838170174764243,0.8731678404671865,-0.004520727172974248,0.013834844343364239,0.0010188573505729437,False,,,,15,0.6075634070849664,0.6074748614098142,-8.854567515215184e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,1,2.2988688588142394,0.6970227670741262,0.6938680582718061,63.07641355030861,159.69641271283578,-0.003154708802320161,0.34338831901550293,0.010421992279589176,True,0.7310494780540466,0.7309896945953369,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,2,0.45413243770599365,0.7516967732799598,0.7466919982038994,3.5499315649626197,6.296094489207839,-0.0050047750760603416,-0.4293515086174011,0.0032446514815092087,True,0.7310341596603394,0.7309216260910034,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,3,0.5395348727703094,0.6918742864065789,0.6868327544170637,5.203827615504467,6.638236651137778,-0.00504153198951518,-0.3150162100791931,0.0015729113947600126,True,0.731033980846405,0.7309514284133911,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,4,0.4144864618778229,0.6153035200712389,0.6105252194362305,2.6179261829303613,4.1718850282364945,-0.004778300635008392,-0.05434245616197586,0.0010770735098049045,True,0.7310348749160767,0.7309693694114685,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,5,0.3759965479373932,0.6227092007243537,0.6185693843289247,0.7049854002557872,1.7899863909608236,-0.00413981639542893,0.12145320326089859,0.0009495686972513795,True,0.7310323119163513,0.730977475643158,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,6,0.3947093904018402,0.6299173035160659,0.625955233158456,1.766599446101051,2.2970595432081673,-0.00396207035760987,0.1558859497308731,0.000867385882884264,True,0.7310269474983215,0.7309771776199341,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,7,0.39113819003105166,0.6177331468080985,0.6135060329700237,1.6282557450485569,2.3240473432427664,-0.004227113838074836,0.09004040062427521,0.000790942634921521,True,0.7310199737548828,0.7309712171554565,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,8,0.37866504192352296,0.6123022295402096,0.6077501201245069,0.5894574144013898,1.367939115527653,-0.004552109415702721,-0.0034176099579781294,0.0007492293952964246,True,0.7310118079185486,0.7309622764587402,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,9,0.3773550271987915,0.6153073464367176,0.6106240358608603,0.40261271491173856,0.8293269281902481,-0.004683310575857247,-0.05417471006512642,0.0007329165237024426,True,0.731002926826477,0.7309527397155762,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,10,0.37390805780887604,0.6151319145987637,0.6104546787894717,0.7077965327759934,1.048534995158594,-0.004677235809292024,-0.05250733718276024,0.000729161431081593,True,0.7309939861297607,0.7309434413909912,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,11,0.3765263020992279,0.61273363289672,0.6081460150511212,0.694418412085514,1.026538725562303,-0.0045876178455988015,-0.01858905702829361,0.000731559528503567,True,0.7309848070144653,0.7309341430664062,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,12,0.37234753370285034,0.6122252977122425,0.607745167354073,0.21041336330478658,0.34841843908141423,-0.004480130358169521,0.016683343797922134,0.000738580129109323,True,0.730975329875946,0.7309244275093079,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,13,0.37557445764541625,0.6125424058987267,0.6081052413506279,0.36384672189890754,0.9524325354934853,-0.0044371645480987265,0.02971361204981804,0.0007481345091946423,True,0.730965793132782,0.7309142351150513,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,14,0.37872515320777894,0.6121368178087025,0.6076351416941557,0.7204070471951034,1.7580498487565523,-0.004501676114546882,0.010448377579450607,0.0007625996950082481,True,0.7309560179710388,0.7309030294418335,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,15,0.3734555959701538,0.6121520805919897,0.6076195692593849,0.271062995223211,0.6413216193713811,-0.004532511332604794,0.0008429175359196961,0.000780247210059315,True,0.7309463024139404,0.7308918237686157,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,16,0.3757975399494171,0.6122074567142529,0.6076593456155128,0.5441055607776207,0.8107605962149779,-0.004548111098740093,-0.0039655729196965694,0.0008001103415153921,True,0.7309367656707764,0.730880618095398,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,17,0.37992013096809385,0.6122706158906615,0.6077095160234687,0.5533855317352836,1.0396901431316161,-0.004561099867192775,-0.0076774912886321545,0.0008239363087341189,True,0.7309271097183228,0.7308694124221802,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,18,0.374442332983017,0.612084113246697,0.6075501383196953,0.2514922691095142,0.7172426908083573,-0.004533974927001694,0.002054302953183651,0.0008496482623741031,True,0.7309178113937378,0.730858325958252,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,19,0.3778929948806763,0.6120450139975333,0.6075360353402158,0.4388615068799309,0.5515569229177764,-0.004508978657317475,0.010719047859311104,0.0008780043572187424,True,0.7309083342552185,0.7308470010757446,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v1-Gate,TST-v1-Gate,1024,20,ok,,20,0.37579638957977296,0.61204557396705,0.6075439575759429,0.4689889586796391,0.8718163931514342,-0.004501616391107022,0.013714813627302647,0.0009095081477425992,True,0.7308987379074097,0.7308357954025269,0.0,14,0.6076351416941557,0.6075439575759429,-9.118411821273931e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,1,2.7917754471302034,0.647568729685462,0.6439563383501198,43.02155876906032,76.1547902993369,-0.003612391335342191,0.21822494268417358,0.0009701292729005218,True,0.7308564782142639,0.7308608293533325,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,2,0.6062155961990356,0.6711629598720594,0.6679915039470172,7.316850855719292,9.680211616853104,-0.003171455925042199,0.2825033664703369,0.000328556023305282,True,0.7306877374649048,0.7307393550872803,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,3,0.4088319599628448,0.701956668392657,0.6972059336524695,2.6485289715922065,5.349880814792517,-0.004750734740187501,-0.33541446924209595,0.0005899680545553565,True,0.7305834293365479,0.7306262254714966,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,4,0.43556636571884155,0.6126392186820099,0.608359640240688,3.022279040807477,6.66747486047447,-0.004279578441321874,0.027923649176955223,0.0002646165667101741,True,0.7304927110671997,0.7304803729057312,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,5,0.38879085779190065,0.6330596535372287,0.6293521982284467,1.4778122475443203,2.511347733363137,-0.003707455308782026,0.16849586367607117,0.00014502534759230912,True,0.7304293513298035,0.7304142713546753,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,6,0.396588408946991,0.6123749907073693,0.6080602253822225,1.655866491489681,3.47845104267797,-0.004314765325146852,0.01717737875878811,0.00015120388707146049,True,0.7303824424743652,0.7303642630577087,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,7,0.37487168312072755,0.6166646891854344,0.6121173188668428,0.38620884394638477,0.758768730709079,-0.004547370318591537,-0.06553927063941956,0.00015975465066730976,True,0.7303484678268433,0.7303282022476196,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,8,0.3788176953792572,0.6128580613539079,0.6084325790010343,0.9029229777507242,1.411567847238455,-0.004425482352873544,-0.01852782443165779,0.000144294070196338,True,0.730323314666748,0.7303023338317871,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
synthetic_regime,42,regression,ablation,TST-v2-GateFourier,TST-v2-GateFourier,1024,20,ok,,9,0.3738789618015289,0.6124323174975306,0.6081285934498895,0.3536717113506082,1.188657931430106,-0.004303724047641122,0.0208049975335598,0.00013958977069705725,True,0.7303031086921692,0.7302813529968262,0.0,13,0.6079292018618572,0.6078588502367486,-7.035162510860005e-05,False,underfit
